,0,1
1030,2020-02-19 13:27:38+00:00,"""But this rosy picture masks shocking inequalities & injustice. I have just returned from #DRC, where the ongoing #measles outbreak has claimed the lives of more than 6000 people, most of them young children, who missed out on affordable, lifesaving vaccines""-@DrTedros"
1031,2020-02-19 13:26:48+00:00,"""Babies are about 20% more likely to be delivered with the assistance of a nurse or midwife than they were in 2000, vastly increasing their chance of surviving those critical first days""-@DrTedros #SupportNursesAndMidwives"
1032,2020-02-19 13:25:22+00:00,"""Close to 9 in 10 children born today receive vaccines that protect them against some leading childhood killers""-@DrTedros #VaccinesWork"
1033,2020-02-19 13:24:55+00:00,"""As this report shows, we’ve seen real progress in improving child health, but we also face serious challenges. Around 8 million more children & adolescents are surviving than they were 30 years ago""-@DrTedros"
1034,2020-02-19 13:22:16+00:00,A future for the world's children - report launch with @DrTedros
1035,2020-02-19 12:54:03+00:00,Children around the world are speaking out for their health and rights. It’s time to listen to what they have to say. Are we building a future fit for children? http://bit.ly/AFutureForChildren
1036,2020-02-19 12:32:46+00:00,"To protect children, leaders must Invest in children Ensure children’s voices are heard Reduce carbon emissions now Regulate harmful marketing http://bit.ly/AFutureForChildren #HealthForAll"
1037,2020-02-19 11:44:06+00:00,"Investing in children is an investment in the future, through Happier, healthier populations More active and educated citizens Economic growth Stronger health systems We must build a future fit for children. #HealthForAll http://bit.ly/AFutureForChildren"
1038,2020-02-19 11:38:58+00:00,"""Road traffic crashes are not “accidents”. When someone drives and , it’s not an accident When a driver is distracted by their and , it’s not an accident When a dies because they’re not wearing a helmet, it’s not an accident"" - @DrTedros #RoadSafety"
1039,2020-02-19 11:15:09+00:00,Q&A on a future for the world’s children with @HelenClarkNZ
1040,2020-02-19 11:06:09+00:00,What do YOU think the world will look like in 100 years time? Here’s what children had to say 
1041,2020-02-19 10:46:49+00:00,"Progress on #RoadSafety can be made with better legislation around key risks, such as: speeding drinking and driving failing to use seat-belts, motorcycle helmets and child restraints"
1042,2020-02-19 10:32:50+00:00,"""There is no excuse for inaction. Every country must rapidly accelerate action on proven #RoadSafety measures to save lives. Countries must plan for sustainable mobility. We must work together across governments, intl. agencies, civil society &amp; the private sector""-@DrTedros"
1043,2020-02-19 10:32:34+00:00,Climate change leaves children at risk from Extreme weather Flooding Drought Rising food prices and shortages Rapid disease spread We must build a future fit for children #HealthForAll http://bit.ly/AFutureForChildren
1044,2020-02-19 09:52:48+00:00,"Children are among the most vulnerable to climate risks. A rapidly changing climate is a leading threat to their health today. If we protect the environment, we protect children too. http://bit.ly/AFutureForChildren"
1045,2020-02-19 09:48:09+00:00,"Lack of pedestrian crossings, sidewalks, and separate bike lanes, as well as excessive speed increase the risk for injuries and deaths. It is time to make walking and cycling safe. #RoadSafety"
1046,2020-02-19 09:22:23+00:00,"Risks to a child’s health are all around us, from A rapidly changing climate Polluted air Harmful marketing Displacement Conflict Inequality We must build a future fit for children. http://bit.ly/AFutureForChildren"
1047,2020-02-19 08:53:17+00:00,"No country is adequately protecting children’s •health •their environment, and •their futures We must build a future fit for children. Findings from a new WHO, @UNICEF, @TheLancet Commission report: http://bit.ly/2P8eUop"
1048,2020-02-19 02:10:24+00:00,"As of 17 February, 37 shipments of #COVID19 laboratory testing kits have been dispatched to 34 countries and three regional offices. In total, 56 countries will be receiving these kits. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus"
1049,2020-02-18 20:37:42+00:00,"WHO is working with personal protective equipment suppliers, governments and health workers to make better use of current supplies and address gaps together. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus #COVID19"
1050,2020-02-18 20:24:25+00:00,"Due to the growing demand and consumption of personal protective equipment, WHO has developed advice on the rational use of this equipment. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus"
1051,2020-02-18 19:52:53+00:00,"To mitigate global shortages of some supplies for #COVID19, WHO has dispatched over 12,000kg personal protective equipment to priority countries in the @WHOWPRO, @WHOSEARO &amp; @WHOAFRO. WHO Situation Report 18 February http://bit.ly/327X0r5 #coronavirus"
1052,2020-02-18 16:31:51+00:00,The full briefing on #COVID19 by @DrTedros 
1053,2020-02-18 16:13:48+00:00,"""We’re working with partners in some of the most fragile contexts to prepare countries for the arrival of the #coronavirus. We still have a chance of preventing a broader global crisis. WHO will continue working night &amp; day with all countries to prepare them""-@DrTedros #COVID19"
1054,2020-02-18 16:12:08+00:00,"""Other countries like , &amp; are running workshops with the media to ensure accurate &amp; reliable reporting. Several countries are prioritizing surveillance and monitoring at ports of entry, including , , , , and ""-@DrTedros #COVID19 #coronavirus"
1055,2020-02-18 16:10:15+00:00,"""Some countries in @WHOAFRO including #DRC are now leveraging the capacity they have built up to test for Ebola to test for #COVID19. This is a great example of how investing in health systems can pay dividends for health security""-@DrTedros #coronavirus"
1056,2020-02-18 16:09:41+00:00,"""Many of these countries have been sending samples to other countries for testing, waiting several days for results. Now they can do it themselves, within 24-48 hours""-@DrTedros #COVID19 #coronavirus"
1057,2020-02-18 16:09:21+00:00,"""By the end of the week, 40 countries in @WHOAFRO and 29 in @pahowho are due to have the ability to detect #COVID19""-@DrTedros #coronavirus"
1058,2020-02-18 16:07:22+00:00,"""Many countries are taking steps to prepare themselves, with WHO support. We’ve shipped supplies of personal protective equipment to 21 countries & will ship to another 106 countries in the coming weeks""-@DrTedros #COVID19 #coronavirus"
1059,2020-02-18 16:06:44+00:00,"""These signals show the importance of all countries being ready for the arrival of the #coronavirus, to treat patients with dignity &amp; compassion, to protect #healthworkers &amp; to prevent onward transmission""-@DrTedros #COVID19"
1060,2020-02-18 16:05:39+00:00,"""I also spoke to the Minister of Health of #Malaysia to discuss the #Westerdam case and other aspects of their preparations""-@DrTedros #COVID19 #coronavirus"
1061,2020-02-18 16:01:03+00:00,"""#Singapore is leaving no stone unturned, testing every case of influenza-like illness and pneumonia. So far they have not found evidence of #COVID19 community transmission""-@DrTedros #coronavirus"
1062,2020-02-18 16:00:26+00:00,"""Yesterday I spoke to #Singapore’s Minister of Health and we are very impressed with the efforts they are making to find every #COVID19 case, follow up with contacts, and stop transmission""-@DrTedros #coronavirus"
1063,2020-02-18 15:59:40+00:00,"""We’re following up with countries to get more information about what happens about each #COVID19 case &amp; the outcome. However, we have not yet seen the sustained local transmission, except in specific circumstances like the #DiamondPrincess cruise ship""-@DrTedros #coronavirus"
1064,2020-02-18 15:58:40+00:00,"""So far there are 92 #COVID19 cases in 12 countries outside #China of human-to-human transmission. At the moment we don’t have enough data on cases outside to make a meaningful comparison on the severity of disease or the case fatality rate""-@DrTedros #coronavirus"
1065,2020-02-18 15:57:46+00:00,"""We have now had cases of #COVID19 outside #China for more than a month. We are supporting national authorities in every country that has cases to track the virus and understand how people were infected""-@DrTedros #coronavirus"
1066,2020-02-18 15:56:48+00:00,"""In the past 24 hours, there have been 110 new #COVID19 cases outside #China, including 99 on the #DiamondPrincess cruise ship""-@DrTedros #coronavirus"
1067,2020-02-18 15:55:33+00:00,"""As of 6am GVA time this morning, #China has reported 72,528 #COVID19 cases to WHO, incl. 1870 deaths. In the past 24h, has reported 1,891 new cases, including both clinically- &amp; lab-confirmed cases. Outside , there are now 804 cases in 25 countries, with 3 deaths""-@DrTedros"
1068,2020-02-18 15:47:45+00:00,"""Although we are now devoting a lot of attention to #COVID19, WHO is still responding to many other emergencies around the world""-@DrTedros"
1069,2020-02-18 15:47:31+00:00,"""In the coming days, WHO is sending essential medicine & supplies across the border from to #Syria. We are sending supplies for trauma, intensive &amp; surgical care to Idleb &amp; Aleppo governorates; in addition to drugs for non-communicable diseases &amp; #PrimaryHealthCare""-@DrTedros"
1070,2020-02-18 15:47:10+00:00,"""Nearly 900k people have been displaced, including half a million children. Children are particularly prone to hypothermia & respiratory tract infections & due to lack of shelter, many of them are sleeping in the open with their families, exposed to the elements""-@DrTedros #Syria"
1071,2020-02-18 15:46:44+00:00,"""2 attacks on health facilities took place yesterday afternoon, on 2 separate hospitals in Aleppo. Luckily, there were no casualties. We repeat: health facilities & #healthworkers are #NotATarget in conflict &amp; attacks on health are a breach of international law""-@DrTedros"
