date,text
2019-12-20 16:14:22+00:00,deer citizens excuse the pun but you are the one if you subscribe you ll get the eu vibe having your say in a proactive way on how eu laws are done so they suit everyone 
2019-12-19 11:19:55+00:00,europeans have called on us to propose an initiative to ensure guaranteed access to safe drinking water we followed up on that call with an ambitious proposal today we welcome the provisional agreement reached by amp 
2019-12-18 17:31:03+00:00,planet b there is none hope we have still 
2019-12-18 11:24:40+00:00,thanks to this green list or taxonomy investors and industry will for the first time have a definition of what is green which will give a real boost to sustainable investments that will be crucial for the to become a reality 
2019-12-18 11:18:55+00:00,we welcome todays deal between the european parliament and the council on the creation of the worlds first ever green list a classification system for sustainable economic activities or taxonomy 
2019-12-18 11:09:47+00:00,we are supporting ground breaking medical research that could prove vital to so many europeans with we are backing two financing deals for companies developing treatments for cancer 
2019-12-18 09:23:45+00:00,this year we celebrate years of the it entered into force on december  making the eu more democratic more efficient and better able to address global problems such as climate change with one voice more on eu treaties here 
2019-12-18 09:17:03+00:00, the lisbon treaty has rediscovered europes true soul it went to the core of our european identity democracy the rule of law rights and liberties for all 
2019-12-17 16:57:18+00:00,the manneken pis is years old this little boy has helped us more than once in the past to promote the eu emergency number celebrate support were looking forward to more adventures for the years to come 
2019-12-17 16:22:39+00:00,a new european citizens initiative stop finning stop the trade related to sharks and rays will be registered learn more about it and see more about how the process works here 
